essay284_5	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_4	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_3	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_2	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_1	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_0	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_9	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_8	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_7	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay284_6	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST
essay217_8	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_9	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_6	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_7	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_4	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_5	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_3	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_2	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_1	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay217_0	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN
essay034_11	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_10	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_13	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_12	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_15	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_14	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_16	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay034_17	DEV	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN
essay355_9	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN
essay089_10	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay089_11	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_9	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay089_12	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_8	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay089_13	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_4	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_5	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_6	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_7	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_0	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_1	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay355_0	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN
essay158_2	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay158_3	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN
essay355_2	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN
essay355_1	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN
