essay284_5	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_4	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_3	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_2	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_1	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_0	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_9	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_8	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_7	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay284_6	TRAIN	TRAIN	DEV	DEV	TEST	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	DEV	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN
essay217_8	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TEST	TRAIN	TRAIN
essay217_9	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TEST	TRAIN	TRAIN
essay217_6	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TEST	TRAIN	DEV	TRAIN	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TRAIN	TEST	TRAIN	TRAIN	TRAIN	TRAIN	TRAIN	TEST	TRAIN	TRAIN	TRAIN	DEV	TEST	TRAIN	DEV	TEST	TRAIN	TRAIN
